894	937	해금		부산광역시 부산진구 당감동 305-4			129.0396894	35.1662477		
895	938	오동동아구찜	부산광역시 부산진구 당감서로 5 (당감동)	부산광역시 부산진구 당감동 503-23	051-897-4183		129.0364362	35.1613658		
896	939	당감푸짐한집	부산광역시 부산진구 당감서로 20 (당감동,(지하1층))	부산광역시 부산진구 당감동 818-162 (지하1층)			129.036498	35.1626844		
897	940	갈비에반해찜	부산광역시 부산진구 서전로9번길 34 (부전동,(1층))	부산광역시 부산진구 부전동 125-5 (1층)	051-816-9612		129.0612637	35.1591338		
898	941	오복통닭	부산광역시 부산진구 성지로137번길 107, 1층 (초읍동)	부산광역시 부산진구 초읍동 217-24	051-467-3323		129.0532376	35.1779796		
899	942	실비식당	부산광역시 부산진구 백양대로238번길 36 (개금동)	부산광역시 부산진구 개금동 371-38	051-892-6808		129.0233778	35.1585119		
900	943	불로만바베큐	부산광역시 부산진구 가야대로482번길 60 (개금동, 지상1층)	부산광역시 부산진구 개금동 554-107 지상1층			129.024495	35.1504098		
901	944	제이앤제이김밥이야기	부산광역시 부산진구 백양대로238번길 19 (개금동)	부산광역시 부산진구 개금동 362-7	051-892-9102		129.0237205	35.1578982		
902	945	조방낙지	부산광역시 부산진구 복지로 83 (개금동)	부산광역시 부산진구 개금동 633-176	051-894-0044		129.0200346	35.1458861		
903	946	퍼니하우스	부산광역시 부산진구 개금본동로 33-1, 1층 (개금동)	부산광역시 부산진구 개금동 22-2 (1층)	051-894-3150		129.0234291	35.1592991		
904	947	벽산식당	부산광역시 부산진구 엄광로62번길 36 (개금동)	부산광역시 부산진구 개금동 566-60	051-895-2352		129.0220041	35.1466129		
905	948	진미각	부산광역시 부산진구 가야대로454번길 105 (개금동)	부산광역시 부산진구 개금동 540-203	051-891-5878		129.022021	35.1483483		
906	949	굽네치킨개금점	부산광역시 부산진구 개금온정로17번길 47-5 (개금동,18)	부산광역시 부산진구 개금동 470-8 18	051-892-3157		129.0222941	35.1547739		
907	950	국민아구찜	부산광역시 부산진구 냉정로 192 (개금동)	부산광역시 부산진구 개금동 554-53	051-892-8995		129.0209293	35.1501793		
908	951	호야복국	부산광역시 부산진구 엄광로 36-8 (개금동)	부산광역시 부산진구 개금동 618-3	051-893-4402		129.0198607	35.147958		
909	952	대림숯불갈비	부산광역시 부산진구 엄광로 53, 지상1층 (개금동)	부산광역시 부산진구 개금동 540-204	051-892-2049		129.0220119	35.1482502		
910	953	치킨플러스부산개금점	부산광역시 부산진구 엄광로 64 (개금동)	부산광역시 부산진구 개금동 563-5			129.0230932	35.1478513		
911	954	대도웨딩뷔페	부산광역시 부산진구 가야대로 494 (개금동,외5필지( 7층일부및8층))	부산광역시 부산진구 개금동 164-1 외5필지( 7층일부및8층)	051-898-0111		129.0261355	35.1528578		
912	955	아몬드치킨	부산광역시 부산진구 동성로96번길 8 (전포동)	부산광역시 부산진구 전포동 188-12	051-802-7710		129.0682571	35.1592		
913	956	송원식당	부산광역시 부산진구 서전로9번길 57 (부전동)	부산광역시 부산진구 부전동 93-8	051-807-5522		129.0617976	35.1601523		
914	957	쉼터(만남)	부산광역시 부산진구 중앙대로 765 (부전동,29,30)	부산광역시 부산진구 부전동 267-21 29,30 	051-808-3406		129.0608822	35.1608734		
915	958	충렬사분식	부산광역시 부산진구 서면문화로 13 (부전동)	부산광역시 부산진구 부전동 474-3	051-806-7738		129.0570289	35.158769		
916	959	또또분식	부산광역시 부산진구 중앙대로 765, 1층 (부전동)	부산광역시 부산진구 부전동 267-21 (1층)	051-817-3326		129.0608822	35.1608734		
917	960	영아네	부산광역시 부산진구 부전로96번길 32 (부전동)	부산광역시 부산진구 부전동 477-1	051-802-3669		129.0564384	35.158625		
918	961	좋은생각	부산광역시 부산진구 부전로152번길 55 (부전동)	부산광역시 부산진구 부전동 264-10	051-802-8312		129.0584869	35.159779		
919	962	은하식당	부산광역시 부산진구 중앙대로 765 (부전동)	부산광역시 부산진구 부전동 267-21	051-818-0904		129.0608822	35.1608734		
920	963	통영아구찜	부산광역시 부산진구 새싹로8번길 30 (부전동,(2층))	부산광역시 부산진구 부전동 266-3 (2층)	051-819-4543		129.0598062	35.1595295		
921	964	미광식당	부산광역시 부산진구 중앙대로 765 (부전동,,29,30)	부산광역시 부산진구 부전동 267-21 ,29,30 	051-818-6695		129.0608822	35.1608734		
922	965	급행장	부산광역시 부산진구 서면문화로 4, 3층 (부전동)	부산광역시 부산진구 부전동 259-27 (4층중3층)	051-809-2100		129.0580052	35.1580882		
923	966	옛날통닭	부산광역시 부산진구 동평로 107, 1층 (부암동)	부산광역시 부산진구 부암동 346-15	051-808-8385		129.0411348	35.1660576		
924	967	육회와사시미	부산광역시 부산진구 새싹로 272-1 (초읍동)	부산광역시 부산진구 초읍동 288-24			129.0475369	35.1803847		
925	968	순두부마을	부산광역시 부산진구 초읍천로 113-7 (초읍동)	부산광역시 부산진구 초읍동 233-3	051-806-1166		129.0460354	35.1820406		
926	969	동해바다	부산광역시 부산진구 성지로 72 (초읍동)	부산광역시 부산진구 초읍동 219-9	051-818-8292		129.0544431	35.1770567		
927	970	백만김밥/도시락	부산광역시 부산진구 성지로 158 (초읍동)	부산광역시 부산진구 초읍동 171-16	051-808-4262		129.0474912	35.1822137		
928	971	지코바치킨	부산광역시 부산진구 백양순환로 126 (부암동)	부산광역시 부산진구 부암동 414-7	051-807-1306		129.0403755	35.169556		
929	972	통키통키	부산광역시 부산진구 당감서로80번길 19, 101호 (부암동, 화승APT22동분산상가)	부산광역시 부산진구 부암동 500 화승APT22동분산상가 101호	051-803-9407		129.0376317	35.1689057		
930	973	산수갑산	부산광역시 부산진구 동평로 180 (부암동)	부산광역시 부산진구 부암동 299-3	051-802-0545		129.0487258	35.1665675		
931	974	백양식당	부산광역시 부산진구 백양순환로164번길 5 (부암동)	부산광역시 부산진구 부암동 346-9	051-816-5759		129.0412834	35.1663634		
932	975	꽃찬찜닭(양정점)	부산광역시 부산진구 양지로14번길 7 (양정동)	부산광역시 부산진구 양정동 365-17 (1층)			129.0696869	35.1689477		
933	976	남경반점	부산광역시 부산진구 양성로59번길 15 (양정동)	부산광역시 부산진구 양정동 445-316	051-866-1241		129.0635328	35.1709275		
934	977	놀부부대찌게	부산광역시 부산진구 양지로 10 (양정동)	부산광역시 부산진구 양정동 364-4	051-868-9868		129.069548	35.1694672		
935	978	덕이네코다리	부산광역시 부산진구 연수로8번길 7, 1층 (양정동)	부산광역시 부산진구 양정동 81-6 (1층)	051-852-1040		129.072666	35.1730183		
936	979	지코바양정1호점	부산광역시 부산진구 동평로405번길 15 (양정동)	부산광역시 부산진구 양정동 319-15	051-868-6068		129.0696897	35.1745217		
937	980	르네상스	부산광역시 부산진구 진남로 504 (양정동)	부산광역시 부산진구 양정동 357-4	051-862-0111		129.0710617	35.1689147		
938	981	소문	부산광역시 부산진구 중앙대로909번길 9 (양정동)	부산광역시 부산진구 양정동 394-12	051-861-4413		129.0694649	35.1715783		
939	982	맘스터치양정대학로점	부산광역시 부산진구 양지로11번길 5 (양정동,(1층))	부산광역시 부산진구 양정동 362-36 (1층)			129.0699087	35.1695293		
940	983	사계절밀면	부산광역시 부산진구 중앙대로941번길 44 (양정동)	부산광역시 부산진구 양정동 312-9	051-861-4388		129.0699388	35.1750126		
941	984	투다리	부산광역시 부산진구 연수로 24 (양정동)	부산광역시 부산진구 양정동 93-1	051-863-0962		129.0738392	35.1737034		
942	985	연지식당	부산광역시 부산진구 성지로14번길 8, 1층 (연지동)	부산광역시 부산진구 연지동 72-15 (1층)	051-818-8127		129.0556013	35.1717246		
943	986	소미돈까스	부산광역시 부산진구 성지로 24 (연지동)	부산광역시 부산진구 연지동 70-21	051-809-1401		129.0551465	35.1728117		
944	987	연지식육식당	부산광역시 부산진구 성지로14번길 8 (연지동)	부산광역시 부산진구 연지동 72-15	051-818-8127		129.0556013	35.1717246		
945	988	초원과메기전문점	부산광역시 부산진구 성지로14번길 11 (연지동)	부산광역시 부산진구 연지동 46-21	051-807-8395		129.0557466	35.1719555		
946	989	이조곰탕	부산광역시 부산진구 양정로 51 (양정동)	부산광역시 부산진구 양정동 39-164	051-865-9848		129.0756963	35.1701067		
947	990	빨봉분식	부산광역시 부산진구 중앙대로 898, 2층 (양정동)	부산광역시 부산진구 양정동 353-17			129.0694852	35.1703787		
948	991	일미반점	부산광역시 부산진구 동평로291번길 19 (연지동)	부산광역시 부산진구 연지동 38-45	051-816-0743		129.0580955	35.1722895		
949	992	돈돈	부산광역시 부산진구 동평로223번길 25 (연지동)	부산광역시 부산진구 연지동 166-12	051-807-1364		129.0504488	35.1700468		
950	993	더블린 데이	부산광역시 부산진구 서면로 29 (부전동)	부산광역시 부산진구 부전동 522-49	051-804-3034		129.0575249	35.1533321	4	14
951	994	도림	부산광역시 부산진구 가야대로 772, 지상41층 (부전동, 부산롯데호텔)	부산광역시 부산진구 부전동 503-15 지상41층, 부산롯데호텔 	051-810-1000		129.0560065	35.1566577		
952	995	모모야마무궁화	부산광역시 부산진구 가야대로 772, 지상41층 (부전동, 부산롯데호텔)	부산광역시 부산진구 부전동 503-15 지상41층 부산롯데호텔	051-810-6360		129.0560065	35.1566577		
953	996	라세느2	부산광역시 부산진구 가야대로 772, 5층 (부전동, 부산롯데호텔)	부산광역시 부산진구 부전동 503-15	051-810-6390		129.0560065	35.1566577		
954	997	라세느	부산광역시 부산진구 가야대로 772, 지상40층 (부전동, 롯데호텔)	부산광역시 부산진구 부전동 503-15 지상40층 롯데호텔	051-810-5601		129.0560065	35.1566577		
955	998	수영장라운지	부산광역시 부산진구 가야대로 772, 지상7층 (부전동, 롯데호텔)	부산광역시 부산진구 부전동 503-15 지상7층, 롯데호텔 	051-810-1000		129.0560065	35.1566577		
956	999	(주)부산롯데호텔(주주방)	부산광역시 부산진구 가야대로 772, 지하1층 (부전동)	부산광역시 부산진구 부전동 503-15 롯데호텔부산, 지하1층 	051-810-5601		129.0560065	35.1566577		
957	1000	버거킹부산태화점	부산광역시 부산진구 서전로10번길 64 (부전동)	부산광역시 부산진구 부전동 191-2	051-818-9836		129.0597202	35.1551009	4	608
958	1001	쌈싸먹는닭집	부산광역시 부산진구 가야대로784번길 29 (부전동,,27)	부산광역시 부산진구 부전동 502-26 ,27 	051-805-3512		129.0573705	35.1561803	4.1	15
959	1002	희로야(HIROYA)	부산광역시 부산진구 중앙대로691번가길 25-5, 지상1층 (부전동)	부산광역시 부산진구 부전동 515-37 지상1층			129.0551727	35.1554093	5	3
960	1003	인생극장	부산광역시 부산진구 중앙대로702번길 46-9, 지상1층 (부전동)	부산광역시 부산진구 부전동 170-10 지상1층	051-817-8968		129.0618075	35.1549582		
961	1004	마라당	부산광역시 부산진구 중앙대로692번길 42, 지상1층 (부전동)	부산광역시 부산진구 부전동 219-1 지상1층	051-809-8081		129.0615827	35.1543034		
962	1006	레인보우	부산광역시 부산진구 동천로 65, 지하1층 (부전동)	부산광역시 부산진구 부전동 170-20 (지하1층)	051-809-0799		129.0621677	35.1546301		
963	1007	오복삼계탕	부산광역시 부산진구 부전로66번길 8, 1층 (부전동)	부산광역시 부산진구 부전동 515-63			129.0551907	35.1558128		
964	1008	심통	부산광역시 부산진구 동천로 67-4 (부전동)	부산광역시 부산진구 부전동 170-11	051-804-9888		129.0620469	35.1548507		
965	1009	하남돼지집	부산광역시 부산진구 중앙대로691번가길 29, 지상1층 (부전동)	부산광역시 부산진구 부전동 515-17 지상1층	051-807-8161		129.0553836	35.1556905		
966	1010	공원연탄갈비	부산광역시 부산진구 가야공원로 38 (가야동)	부산광역시 부산진구 가야동 599-3	051-891-9628		129.0297748	35.1501519		
967	1011	만리장성	부산광역시 부산진구 대학로 53-1 (가야동)	부산광역시 부산진구 가야동 396-5	051-898-3298		129.0351109	35.1509053		
968	1013	자유시간	부산광역시 부산진구 대학로 74 (가야동)	부산광역시 부산진구 가야동 454-54	051-892-2315		129.034403	35.1492809		
969	1014	엄광산	부산광역시 부산진구 엄광로 128 (가야동)	부산광역시 부산진구 가야동 488-5	051-897-1092		129.0289003	35.1476525		
970	1015	후쿠로	부산광역시 부산진구 중앙대로691번가길 20 (부전동)	부산광역시 부산진구 부전동 519-43	051-806-7809		129.0557389	35.1552369	5	2
971	1016	한우고집	부산광역시 부산진구 엄광로 134, 1층 (가야동)	부산광역시 부산진구 가야동 490 (1층)	051-892-0731		129.0295181	35.1474323		
972	1017	초원식당	부산광역시 부산진구 엄광로134번길 28 (가야동)	부산광역시 부산진구 가야동 494-3	051-893-1700		129.0287248	35.1467063		
973	1018	연정식당	부산광역시 부산진구 엄광로 138 (가야동)	부산광역시 부산진구 가야동 484-22	051-892-9727		129.0298098	35.147346		
974	1019	고미맛집	부산광역시 부산진구 냉정로253번길 15 (가야동)	부산광역시 부산진구 가야동 634-0	051-891-4998		129.0280596	35.1515122		
975	1020	오케이친구돈까스	부산광역시 부산진구 가야대로588번길 7 (가야동)	부산광역시 부산진구 가야동 275-1	051-898-2223		129.0361448	35.1542321		
976	1021	다온	부산광역시 부산진구 대학로 34 (가야동)	부산광역시 부산진구 가야동 343-4	051-894-9998		129.0358304	35.1526245		
977	1022	김밥15시	부산광역시 부산진구 엄광로 166, 1층 (가야동)	부산광역시 부산진구 가야동 459-16 1층	051-894-2945		129.0329137	35.1475395		
978	1023	제이푸드코리아	부산광역시 부산진구 대학로 83-1 (가야동)	부산광역시 부산진구 가야동 416-24	051-892-9279		129.0347671	35.1483538		
979	1024	동굴식당	부산광역시 부산진구 범일로154번길 24, 지상1일부층 (범천동)	부산광역시 부산진구 범천동 845-126	051-632-7117		129.0606818	35.1436035		
980	1025	신암회센타	부산광역시 부산진구 신암로 76 (범천동)	부산광역시 부산진구 범천동 1255-8	051-893-5382		129.0540985	35.14841		
981	1026	김여사밥상	부산광역시 부산진구 범일로 185 (범천동,(1층))	부산광역시 부산진구 범천동 877-1 (1층)	051-634-1116		129.0589847	35.1467478		
982	1027	소문난구포집	부산광역시 부산진구 황령대로17번길 29-11 (범천동)	부산광역시 부산진구 범천동 858-27	051-642-3936		129.0604431	35.1492811		
983	1028	영빈보리밥수제비	부산광역시 부산진구 황령대로17번길 29-11 (범천동)	부산광역시 부산진구 범천동 858-27	051-644-4233		129.0604431	35.1492811		
984	1029	일미식당	부산광역시 부산진구 신천대로71번길 37 (범천동)	부산광역시 부산진구 범천동 871-17	051-646-0542		129.057718	35.1477359		
985	1030	신암추어탕	부산광역시 부산진구 신암로99번길 18, 1층 (범천동)	부산광역시 부산진구 범천동 1215-26	051-802-5788		129.0514627	35.1499532		
986	1031	명품진갈비	부산광역시 부산진구 시민공원로19번길 38-14, 1층 (부암동)	부산광역시 부산진구 부암동 80-23			129.0522399	35.1648232		
987	1032	미락	부산광역시 부산진구 범일로125번길 10 (범천동)	부산광역시 부산진구 범천동 898-2	051-642-1161		129.0588619	35.1416194		
988	1033	한양식육식당	부산광역시 부산진구 백양대로136번길 21 (당감동,(1층))	부산광역시 부산진구 당감동 516-1 (1층)	051-892-7266		129.0341131	35.1609087		
989	1034	오말짜비어	부산광역시 부산진구 동평로 69 (당감동)	부산광역시 부산진구 당감동 393-1			129.037097	35.1653849		
990	1035	BBQ치킨	부산광역시 부산진구 동평로 98, 1층 (당감동)	부산광역시 부산진구 당감동 289-42 (1층)	051-893-7557		129.0401642	35.1654518		
991	1036	남도식당	부산광역시 부산진구 당감서로 117 (당감동)	부산광역시 부산진구 당감동 699-46	051-897-1586		129.0338857	35.1690297		
992	1037	이강욱푸드컴퍼니	부산광역시 부산진구 당감서로 81 (당감동)	부산광역시 부산진구 당감동 751-10	051-895-2243		129.0366698	35.1676272		
993	1038	송원오리	부산광역시 부산진구 당감로 32-4 (당감동)	부산광역시 부산진구 당감동 275-41	051-808-7522		129.0396568	35.1645485		
994	1039	돌아온영웅	부산광역시 부산진구 동평로27번길 6, 지상2층 (당감동)	부산광역시 부산진구 당감동 619-12 지상2층	051-892-8285		129.0323013	35.1650825		
995	1040	남촌식당	부산광역시 부산진구 백양관문로 110 (당감동)	부산광역시 부산진구 당감동 808-1	051-891-7277		129.0278206	35.1684701		
996	1041	엄마손팥칼국수	부산광역시 부산진구 동평로44번길 62-14 (당감동)	부산광역시 부산진구 당감동 479-16	051-895-9599		129.0352269	35.1637069		
997	1042	바닷가	부산광역시 부산진구 당감서로 56 (당감동)	부산광역시 부산진구 당감동 387-3	051-897-2664		129.0370097	35.1655153		
998	1043	사리원	부산광역시 부산진구 동평로94번길 5 (당감동)	부산광역시 부산진구 당감동 289-13			129.0399987	35.1652914		
999	1044	정원국밥	부산광역시 부산진구 동평로 43 (당감동)	부산광역시 부산진구 당감동 368-1	051-553-0014		129.0343635	35.1650795		
1000	1045	향원식당	부산광역시 부산진구 당감로10번길 9 (당감동)	부산광역시 부산진구 당감동 252-61	051-892-1605		129.0403536	35.1628197		
1001	1046	통큰노가리(당감점)	부산광역시 부산진구 당감로 34, 2층 (당감동)	부산광역시 부산진구 당감동 282-27 (2층)	051-898-1631		129.0395516	35.1646486		
1002	1047	합천국밥	부산광역시 부산진구 백양대로60번길 64 (당감동)	부산광역시 부산진구 당감동 292-118	051-897-6548		129.0421851	35.1651204		
1003	1048	치킨신드롬	부산광역시 부산진구 동평로44번길 62-6 (당감동)	부산광역시 부산진구 당감동 479-11			129.0356411	35.1637522		
1004	1049	7번가피자당감.신개금점	부산광역시 부산진구 동평로 2, 지상1층 (당감동)	부산광역시 부산진구 당감동 515-6 지상1층	051-893-7771		129.0309348	35.1631613		
1005	1050	버드나무식당	부산광역시 부산진구 동천로132번길 23 (전포동)	부산광역시 부산진구 전포동 631-6	051-805-0161		129.0636282	35.1606093		
1006	1051	바베큐일류잔치집	부산광역시 부산진구 가야대로468번길 55 (개금동)	부산광역시 부산진구 개금동 545-3	051-893-5186		129.0233401	35.1505242		
1007	1052	피자샵	부산광역시 부산진구 복지로 17 (개금동)	부산광역시 부산진구 개금동 523-33	051-891-8666		129.0204259	35.1515162		
1008	1053	진영푸드(주)피자헛개금점	부산광역시 부산진구 가야대로 489 (개금동,(2층전부))	부산광역시 부산진구 개금동 186-8 (2층전부)	051-893-7770		129.0256434	35.1534763		
1009	1054	문현곱창	부산광역시 부산진구 냉정로 221 (개금동,(1층))	부산광역시 부산진구 개금동 171-54 (1층)	051-894-2992		129.0238984	35.1511775		
1010	1055	삼겹데이	부산광역시 부산진구 동성로 119 (전포동)	부산광역시 부산진구 전포동 193-9	051-818-4435		129.0658733	35.1601137		
1011	1056	멜린(Melne)	부산광역시 부산진구 동천로 72, 2층 (전포동)	부산광역시 부산진구 전포동 683-8 외1			129.0625347	35.155176		
1012	1057	랜드마크9	부산광역시 부산진구 전포대로199번길 9 (전포동)	부산광역시 부산진구 전포동 690-1	051-805-4333		129.0646225	35.1543457		
1013	1058	미가정	부산광역시 부산진구 서전로9번길 60 (부전동)	부산광역시 부산진구 부전동 98-3	051-819-1236		129.0620322	35.1601695		
1014	1059	대서양식당	부산광역시 부산진구 부전로96번길 20 (부전동)	부산광역시 부산진구 부전동 477-30	051-802-0909		129.0557504	35.1585913		
1015	1060	수미집	부산광역시 부산진구 중앙대로 765 (부전동,,29,30)	부산광역시 부산진구 부전동 267-21 ,29,30 	051-808-3310		129.0608822	35.1608734		
1016	1061	통영장어구이	부산광역시 부산진구 부전로96번길 27, 지상1층 (부전동)	부산광역시 부산진구 부전동 474-6 지상1층	051-805-6477		129.0562357	35.1588083		
1017	1062	오광집	부산광역시 부산진구 부전로96번길 24 (부전동)	부산광역시 부산진구 부전동 477-2	051-816-5005		129.0559449	35.1585926		
1018	1063	대호반점	부산광역시 부산진구 범전로5번길 10 (부전동)	부산광역시 부산진구 부전동 32-5	051-818-0322		129.062939	35.1638273		
1019	1064	세운식당	부산광역시 부산진구 가야대로765번길 26-1 (부전동)	부산광역시 부산진구 부전동 474-20			129.055562	35.1589335		
1020	1065	횡성댁	부산광역시 부산진구 부전로140번길 18 (부전동)	부산광역시 부산진구 부전동 394-29	051-802-7713		129.0572287	35.1609568		
1021	1066	참숯불 불타는 대구생막창	부산광역시 부산진구 서면문화로5번길 38 (부전동,(1층))	부산광역시 부산진구 부전동 477-10 (1층)	051-808-6787		129.0555436	35.1583585		
1022	1067	광해수산횟집	부산광역시 부산진구 시민공원로19번길 32, 1층 (부암동)	부산광역시 부산진구 부암동 80-27	051-819-2612		129.0517083	35.1646691		
1023	1068	원가네	부산광역시 부산진구 성지로 145, 1,2층 (초읍동)	부산광역시 부산진구 초읍동 290-7 (1,2층) 	051-802-0567		129.048577	35.1814997		
1024	1069	장수촌오리	부산광역시 부산진구 성지로137번길 74 (초읍동)	부산광역시 부산진구 초읍동 206-98	051-804-5727		129.0521064	35.1790867		
1025	1070	삼거리 녹두빈대떡	부산광역시 부산진구 성지로 141-1 (초읍동)	부산광역시 부산진구 초읍동 174-1	051-808-8090		129.048937	35.1813409		
1026	1071	처갓집양념치킨양정1호점	부산광역시 부산진구 양지로5번길 20 (양정동)	부산광역시 부산진구 양정동 354-33	051-864-4534		129.0702384	35.1704667		
1027	1072	두번째늘해랑	부산광역시 부산진구 양지로5번길 24, 1층 (양정동)	부산광역시 부산진구 양정동 354-10 (1층)	051-867-5382		129.0703262	35.1706131		
1028	1073	왕짜장	부산광역시 부산진구 진남로 505 (양정동)	부산광역시 부산진구 양정동 356-22			129.070926	35.1692279		
1029	1074	껍스	부산광역시 부산진구 양지로11번길 10 (양정동)	부산광역시 부산진구 양정동 361-2	051-867-1515		129.0702155	35.1695963		
1030	1075	모정기사식당	부산광역시 부산진구 성지로 10-1 (연지동)	부산광역시 부산진구 연지동 72-9	051-804-8244		129.0554115	35.1715541		
1031	1076	봉추찜닭	부산광역시 부산진구 거제대로36번길 26 (양정동,(1층))	부산광역시 부산진구 양정동 394-3 (1층)	051-864-7400		129.0690416	35.1716239		
1032	1077	두더지짬뽕	부산광역시 부산진구 양지로5번길 24, 지하1층 (양정동)	부산광역시 부산진구 양정동 354-10	051-861-6553		129.0703262	35.1706131		
1033	1078	신성각	부산광역시 부산진구 동평로 350 (양정동)	부산광역시 부산진구 양정동 458-5 ,511-3 	051-851-3460		129.0631951	35.173353		
1034	1079	꼼쥬브	부산광역시 부산진구 동평로405번길 15 (양정동)	부산광역시 부산진구 양정동 319-15	051-852-1323		129.0696897	35.1745217		
1035	1080	찜일번가	부산광역시 부산진구 동평로 350, 206호 (양정동, 현대프라자)	부산광역시 부산진구 양정동 458-5	051-866-6904		129.0631951	35.173353		
1036	1081	청룡관	부산광역시 부산진구 범양로 109-1 (양정동)	부산광역시 부산진구 양정동 446-12	051-868-3300		129.0649569	35.1732649		
1037	1082	밥심102	부산광역시 부산진구 동평로405번길 113 (양정동,(1층))	부산광역시 부산진구 양정동 257-21 (1층)	051-867-2102		129.0726873	35.1782753		
1038	1083	돈키돈키&한성왕족발	부산광역시 부산진구 양성로 87 (양정동)	부산광역시 부산진구 양정동 445-177	051-862-8717		129.0618605	35.1732198		
1039	1084	마메종	부산광역시 부산진구 진남로 506 (양정동,외 64)	부산광역시 부산진구 양정동 74-161 외 64	051-850-3237		129.0716225	35.1688485		
1040	1085	오고	부산광역시 부산진구 양지로5번길 20-5, 1층 (양정동)	부산광역시 부산진구 양정동 354-35 (1층)			129.0702978	35.1702872		
1041	1086	시마스시	부산광역시 부산진구 가야대로 772, 지하2층 (부전동, 롯데백화점)	부산광역시 부산진구 부전동 503-15 지하2층 롯데백화점			129.0560065	35.1566577		
1042	1087	신전떡볶이서면점	부산광역시 부산진구 중앙대로680번길 25, 지상1층 (부전동)	부산광역시 부산진구 부전동 198-7 지상1층			129.0607072	35.1535505		
1043	1088	처갓집양념치킨가야점	부산광역시 부산진구 가야대로589번길 3 (가야동)	부산광역시 부산진구 가야동 82-17	051-891-0787		129.0363523	35.1550698		
1044	1089	맛있는영심이대패삼겹	부산광역시 부산진구 냉정로 247 (가야동)	부산광역시 부산진구 가야동 639-3	051-891-0180		129.0267656	35.1510636		
1045	1091	쥬씨	부산광역시 부산진구 엄광로 183 (가야동)	부산광역시 부산진구 가야동 464-78	051-891-3522		129.0344551	35.1479038		
1046	1093	삼겹파티	부산광역시 부산진구 가야대로 651 (가야동)	부산광역시 부산진구 가야동 19-1	051-894-7643		129.0429165	35.1561721		
1047	1094	통샤브샤브	부산광역시 부산진구 가야대로784번길 45, 지상2층 (부전동)	부산광역시 부산진구 부전동 517-22 지상2층	051-816-1033		129.0573983	35.1553832	3	3
1048	1095	초이참치	부산광역시 부산진구 부전로 60, 지상1층 (부전동)	부산광역시 부산진구 부전동 515-35 지상1층	051-808-8779		129.0550374	35.1554461		
1049	1096	빨간벽돌집	부산광역시 부산진구 가야공원로 30-1 (가야동)	부산광역시 부산진구 가야동 596-7			129.0297545	35.150737		
1050	1098	짬뽕지존서면롯데점	부산광역시 부산진구 서면로 9, 지상1층 (부전동)	부산광역시 부산진구 부전동 533-5 지상1층	051-808-5161		129.0575352	35.1516399		
1051	1099	삼광보리밥	부산광역시 부산진구 부전로66번길 16, 지상1층 (부전동)	부산광역시 부산진구 부전동 516-67 지상1층	051-803-9636		129.0556578	35.1558081	3.7	95
1052	1100	만우고깃집	부산광역시 부산진구 가야공원로 48-3 (가야동)	부산광역시 부산진구 가야동 603-58	051-891-8978		129.0296171	35.1490444		
1053	1101	부산초밥	부산광역시 부산진구 부전로66번길 16 (부전동)	부산광역시 부산진구 부전동 516-67	051-819-1688		129.0556578	35.1558081	3.7	143
1054	1102	대풍각	부산광역시 부산진구 엄광로 223 (가야동,,406-99번지)	부산광역시 부산진구 가야동 406-4 ,406-99번지 	051-897-3383		129.036531	35.1507866		
1055	1103	마당집여울목	부산광역시 부산진구 엄광로 217 (가야동)	부산광역시 부산진구 가야동 404-9	051-898-1070		129.0363763	35.1504837		
1056	1104	한뚝배기	부산광역시 부산진구 중앙대로692번길 45-4 (부전동)	부산광역시 부산진구 부전동 170-32	051-802-0038		129.0618049	35.1546587		
1057	1105	자매랑양곱창	부산광역시 부산진구 부전로66번길 4 (부전동)	부산광역시 부산진구 부전동 515-18			129.0549298	35.1558136		
1058	1106	써브웨이부산서면롯데점	부산광역시 부산진구 가야대로784번길 23, 지상1층 (부전동)	부산광역시 부산진구 부전동 502-22 지상1층	051-809-8337		129.0573122	35.1564322		
1059	1107	고복샤브샤브	부산광역시 부산진구 동천로 71 (부전동)	부산광역시 부산진구 부전동 170-1	051-804-7141		129.0621082	35.155079		
1060	1108	루시(Lucy)	부산광역시 부산진구 신천대로62번길 30 (부전동)	부산광역시 부산진구 부전동 535-29	051-806-0039		129.0585382	35.1520747	4.2	53
1061	1109	몽마르뜨	부산광역시 부산진구 동평로 65 (당감동,(2층))	부산광역시 부산진구 당감동 362-7 (2층)	051-803-3151		129.0366309	35.1653252		
1062	1110	부산갈매기	부산광역시 부산진구 새싹로 115 (부암동)	부산광역시 부산진구 부암동 36-8	051-819-3939		129.0515424	35.1666594		
1063	1111	통나무		부산광역시 부산진구 부암동 560-14 ,19,20 협성상가 112동 110호	051-817-5125		129.0370643	35.1729005		
1064	1112	좋은식당	부산광역시 부산진구 시민공원로 30, 15층 (부암동)	부산광역시 부산진구 부암동 666-16 (15층)			129.0531698	35.1628746		
1065	1113	대구식당	부산광역시 부산진구 중앙대로 629-7 (범천동)	부산광역시 부산진구 범천동 869-27	051-636-3937		129.0586801	35.1487272		
1066	1114	옛날구포집	부산광역시 부산진구 황령대로7번길 16 (범천동)	부산광역시 부산진구 범천동 858-53	051-631-7404		129.0601114	35.1483268		
1067	1115	미화해장국	부산광역시 부산진구 동평로116번길 8 (당감동)	부산광역시 부산진구 당감동 888-24	051-896-3871		129.0420716	35.1656971		
